Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Distance,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Class
37.9952,15.7021,2.837,0.3348,0.1769,27.4272,36.0223,-10.3219,1.156,236.544,V,S,Z,VY1RVN7R9M,DY68H,g
18.079,12.8957,2.5179,0.5463,0.305,1.4159,-8.3347,-8.0266,88.9075,40.5485,S,V,T,02X6JSNH8K,IW125,g
19.6129,6.9686,2.2516,0.8123,0.4398,-19.9264,-13.8755,4.3106,9.825,87.9476,Q,X,X,KS91DVCHC7,OEHOL,g
58.3631,28.0417,3.2475,0.2342,0.1394,-53.2852,-7.6113,11.7364,4.3660000000000005,277.076,X,Y,Y,HCGKDRAY1H,B1TXZ,g
73.6638,28.3311,2.7952,0.3429,0.2059,56.6597,52.1399,-19.2825,0.8240000000000001,30.053,V,Q,Z,ISAUZJ8INP,OX3FS,h
21.8392,17.0143,2.7033,0.4911,0.3139,4.4285,16.1167,11.5788,42.7901,103.747,S,U,U,SXO04VRLFX,84G2N,h
156.1684,46.5707,3.2219,0.1242,0.0706,-234.9206,110.1398,16.4499,33.6235,182.8374,Z,Z,V,D1VRKTFL1V,LPT65,h
40.2789,23.3107,2.8476,0.4006,0.282,-45.6908,-28.1249,-16.8017,2.0323,284.663,U,Y,Z,TDKVG4NVEZ,MS9C2,g
57.3784,11.9098,2.5058,0.3619,0.1888,26.193,44.5276,5.0292,21.804,252.729,U,S,W,FOCHPTESR9,1A03O,g
21.1271,10.8614,2.2625,0.623,0.3689,16.0867,18.5321,7.8426,16.8596,70.3124,R,T,W,MBY77BE1UU,B5POI,g
21.1703,18.3976,2.5514,0.5871,0.3862,16.6031,16.2761,-12.442,41.0305,195.287,R,T,U,NKNT0RAROS,R5H32,g
43.7724,20.353,2.8982,0.2743,0.141,32.9358,38.4208,11.1037,16.25,273.837,W,R,W,6JKPDOXOKL,4MZP5,g
19.9609,10.8728,2.2878,0.6186,0.3325,-7.15,17.3875,-7.5802,9.768,190.531,R,W,X,JI7T6NHTJI,UBB9B,g
35.1271,10.2434,2.5296,0.4225,0.2408,46.9723,10.7028,-4.7189,1.0485,150.89600000000002,T,Q,Z,2KOUKMS2X0,3L3OF,g
225.324,89.744,3.4151,0.1454,0.0767,-272.774,-121.842,76.5754,77.4807,216.774,Z,Z,T,T6OLU8OKBU,PCO5K,h
48.6294,15.5835,3.0432,0.3324,0.1861,35.9226,50.1272,-4.3105,71.1767,140.79,V,R,T,G828FP7UR0,Y8CCE,h
41.5842,21.3329,2.9044,0.2928,0.1576,24.6774,8.9112,-2.0409,6.377000000000001,203.524,W,S,Y,JQ84IYSY67,369YQ,g
36.045,17.1907,2.4764,0.3539,0.1953,2.1024,27.4065,12.6208,60.1685,217.647,V,V,U,MJNU1YEKJT,A6K7N,h
100.157,9.2877,2.3345,0.6481,0.4421,-112.053,59.4849,8.4801,36.432,289.785,Q,Z,V,UE3P14F18F,ZO4ZJ,h
91.7756,29.917,3.0179,0.2294,0.1224,86.9593,74.6589,26.8484,2.4654,283.401,X,Q,Z,YP5QD22FTU,I3F9P,g
74.8828,16.524,3.0243,0.2345,0.13,69.3492,-33.1692,9.4851,3.27,187.85,X,Q,Y,ZPBL799P90,Z3RR1,g
243.157,142.458,3.6309,0.131,0.0661,-195.688,-219.973,125.381,71.309,341.788,Z,Z,T,6RNBZHHBUF,0WZX5,h
136.446,88.2878,3.1617,0.2205,0.1216,-205.734,126.766,85.3669,18.736,317.685,X,Z,W,58FBYJYX8G,64YM8,h
28.643,18.2119,2.8901,0.3026,0.1578,-1.4694,-6.3293,7.6653,9.43,181.171,W,V,X,BWV5H8PI81,VTL8N,g
85.9475,34.3101,3.522,0.1133,0.0624,100.878,68.2724,19.3524,11.692,230.166,Z,Q,X,BZLHBHJLZ8,4S0J3,g
30.8855,13.9512,2.5145,0.3914,0.2003,39.5539,17.7407,-9.1899,18.989,164.774,U,R,W,I390CDSI90,GTV5S,g
19.761,12.2279,2.4057,0.499,0.3163,0.442,-8.1121,-10.8094,36.6026,136.11700000000002,S,V,V,VPBEKLG6QQ,NQ0Y4,g
39.7844,30.5569,3.6543,0.231,0.1231,22.2803,35.1345,-20.8751,3.374,73.2469,X,S,Y,V78ESN9MPV,WN9CD,g
47.0207,10.4698,2.7193,0.5095,0.3502,26.276,45.698,7.2644,16.5202,203.931,S,S,W,2UPD5DB2OU,K5A6Z,h
68.0663,22.5312,3.1543,0.2243,0.1251,76.9274,47.619,12.6088,10.4946,241.118,X,Q,X,KWEOEJQ93G,PLYAI,g
19.9205,10.3429,2.5198,0.6163,0.3761,-5.6802,16.1492,8.8758,27.5493,242.753,R,W,V,JWYZ0PU74V,BUHB8,h
13.1638,5.9506,2.5699,0.6106,0.3861,-3.2545,6.3472,-6.9908,89.4946,176.5085,R,W,T,GIPJW9JW5N,GBIOY,h
25.1694,14.5658,2.5871,0.401,0.2316,-15.8152,7.6412,9.6603,21.27,168.69299999999998,U,X,W,2C7RRA1E08,A0M75,g
31.4759,22.0192,2.8439,0.3481,0.2271,22.4252,26.7747,19.1181,40.964,177.735,V,S,U,8URGQWKDTM,J0AEX,g
56.8933,16.4068,2.7271,0.2849,0.1528,5.102,30.1463,-10.4702,34.8387,277.501,W,U,V,STXBV41AK6,4BBYU,h
74.7986,20.0861,2.9757,0.3765,0.2195,-22.9868,-40.0942,-8.8413,7.8318,308.865,U,X,X,H0J59MD93O,6S5JO,g
60.4451,16.2378,2.6542,0.3659,0.2206,48.3431,60.1252,10.7123,2.967,185.584,U,Q,Y,E9TQ41OGN9,XVU6L,g
52.3766,16.1986,2.7372,0.2344,0.12,74.6848,40.4711,-3.6452,8.8454,230.038,X,Q,X,IROD7YTQWR,2CUA7,g
71.0768,22.736,3.2111,0.1888,0.0987,-81.5167,56.5905,-12.9656,5.2124,279.661,Y,Z,Y,PTWCV7HIGE,2IM5U,g
80.3034,33.2955,3.5595,0.1748,0.0942,-57.4312,62.086000000000006,17.8903,2.6827,304.529,Y,Y,Z,HRP2H3C4EN,KY81S,g
21.8272,6.5965,2.1089,0.7315,0.4475,21.8772,14.4944,6.5678,15.2163,48.9611,Q,S,W,G74X6PMHKC,EFZAH,h
58.4033,22.1844,2.9204,0.2679,0.1592,-31.6855,45.0145,-5.0712,13.659,230.615,W,Y,W,3IPT0VHLPK,RS738,g
166.07299999999998,132.015,5.0118,0.0162,0.0086,-257.948,84.3519,41.5151,37.371,162.484,Z,Z,V,BVZQKVL51X,KI9QP,h
61.5025,34.6611,3.3567,0.1377,0.075,32.3269,45.212,-12.7082,5.245,199.55,Z,R,Y,DAIB2YVFU3,27EYI,g
34.9693,18.383,2.596,0.3701,0.1888,-34.1539,20.7762,17.9987,17.804000000000002,126.901,U,Y,W,1QUQRSAP20,XFJMH,g
40.9468,18.4822,2.7882,0.2492,0.1278,8.9986,-21.5671,-8.7772,3.655,188.205,X,U,Y,K4LLWUX6YG,X5DNW,g
38.1929,13.3817,2.8121,0.565,0.3308,15.954,28.5946,-7.2551,15.674,173.9164,R,T,W,WX7YRLLDHZ,I4J0E,h
25.3165,5.7908,2.7074,0.4807,0.3254,40.7202,16.4772,8.3612,41.1638,103.1442,S,R,U,9VH22LS9D0,R717H,h
23.6856,21.166,2.6959,0.3505,0.1782,27.6083,-9.1757,16.1781,50.74100000000001,223.067,V,S,U,085TW4GPEG,W0G3E,h
20.0324,16.4192,2.55,0.4404,0.2126,17.4912,25.1904,15.2362,38.4644,238.3174,T,T,V,V8KU7VBJQY,UDWVZ,h
44.7821,14.8631,2.889,0.2569,0.1414,31.6467,24.9265,8.4655,4.0468,242.131,X,R,Y,S7I0DAP2DY,7TWQS,g
24.2447,9.2461,2.2648,0.6033,0.3342,30.8288,-13.7677,-10.3649,15.630999999999998,212.124,R,R,W,OA8N12W3J5,Z6Y7O,g
88.1673,46.887,3.2786,0.3,0.1704,30.8647,-101.593,26.0254,20.1773,342.1767,W,R,W,GER6Y7YVVT,YP6XM,h
25.2213,12.6447,2.4409,0.4348,0.2591,-17.8855,-16.3947,-6.3854,7.247000000000001,150.287,T,X,X,BZTKKEBVED,JE65R,g
50.4295,19.4545,2.7938,0.2347,0.1182,-64.6291,20.0551,9.9499,46.857,186.067,X,Y,U,U05D6TJO4C,HCTL5,h
22.7946,17.6215,2.2889,0.473,0.2442,-25.018,-12.1896,-12.0047,37.2132,173.34900000000002,S,X,V,NHLNN4316B,T5J8A,g
61.5977,36.6091,3.0496,0.2194,0.1111,-18.499,-38.9315,23.5757,69.4382,251.783,X,X,T,03154S6G9T,9GHNH,h
30.6536,13.2068,2.6212,0.39,0.2309,27.6482,14.2304,-10.3527,12.8858,86.9775,U,S,X,E3RHXC44HM,IMCUW,g
23.6261,14.3355,2.6707,0.4418,0.2487,17.3929,6.9804,7.1168,10.738,201.391,T,T,X,K34HTFF8FZ,PSIOG,g
20.7124,15.4876,2.7024,0.4802,0.2629,28.4107,-10.6239,-8.7727,27.142,47.7515,S,S,V,4X6F1NBHSH,ZCUUJ,g
94.3067,91.1296,3.8161,0.1104,0.0255,-26.3364,76.663,27.8614,49.8113,43.3309,Z,X,U,B72AKWCGDS,1GEK3,h
33.343,8.3643,2.3936,0.497,0.2687,-0.2477,10.0291,-2.7907,61.489,210.061,S,V,U,I3TCB38LT8,6WRZF,h
20.6678,10.0102,2.301,0.595,0.3625,-5.0729,16.1354,-10.0029,1.0704,102.918,R,W,Z,6DK95BJJA5,H0THN,g
80.9821,21.72,3.4794,0.1612,0.0884,70.7046,83.2727,-17.342,3.3473,234.874,Z,Q,Y,AXE56D3HM3,S74DD,g
32.8882,13.3841,2.659,0.4035,0.2533,-1.0943,-22.07,-7.3832,8.0922,196.129,U,V,X,HR2ZXZWJ10,ZR9AA,g
30.3621,11.6582,2.5629,0.4761,0.2586,16.6826,14.5422,-11.4294,9.991,244.256,S,T,X,IORVTSS82Y,UUQA5,g
22.9856,15.0295,2.5557,0.4538,0.2556,29.2969,-22.28,-13.3814,63.1867,222.9236,T,R,U,GDA5BDNACB,QBZ2C,h
29.5024,14.0183,2.5982,0.4212,0.2308,7.4738,-10.529000000000002,8.1991,3.8455,82.6159,T,U,Y,1EWY3QR3S0,W8N9M,g
149.8522,46.9361,3.2299,0.1746,0.0936,226.8701,-120.6832,19.2565,60.4394,155.0349,Y,Q,U,CF11U2KK5O,GY1C9,h
40.181,16.2814,2.636,0.3145,0.1607,59.5047,-18.3183,15.348,14.366,183.18400000000003,V,Q,W,8ZIWWDRPIE,MPS14,g
48.2773,35.2634,3.2456,0.1568,0.0792,-11.0934,49.3902,21.0835,52.7165,113.062,Z,W,U,DRTT2PYL0I,C8CM2,g
77.5343,18.8832,3.2671,0.2584,0.1436,46.2902,94.0484,12.4317,1.892,213.191,X,R,Z,TTFBU8NQTE,XKI7H,g
81.0884,22.4182,3.1912,0.2434,0.1265,59.4401,88.1513,-13.103,3.357,275.778,X,Q,Y,FZQEIEV4F4,VHT5Q,g
98.6144,32.5417,3.4926,0.203,0.1076,-28.7309,69.058,16.8049,0.7895,332.552,Y,Y,Z,J1O3TJDQE0,3RFXG,g
13.0287,10.9544,2.2,0.7571,0.4511,-14.0985,5.7807,-10.1748,64.87,182.98,Q,W,T,NFBAQH7YVY,FMZRX,h
21.1877,9.6959,2.301,0.66,0.3675,-20.9777,-18.686,11.3767,2.664,128.666,Q,X,Z,MYZBXA8R53,1RTF6,g
20.8589,16.1131,2.4997,0.4652,0.2358,10.1979,10.8038,-9.4188,36.551,105.4,T,U,V,2210ODG4PL,59W85,g
45.8074,14.7753,2.3502,0.3705,0.1897,-15.1213,-28.9652,-15.3271,58.99,172.172,U,X,U,81RPGJK30D,Q6LOJ,g
20.8538,12.6652,2.5112,0.4438,0.2265,-27.9496,-10.3891,9.6219,14.2807,171.262,T,X,W,L9VF6GZWUM,72O3Y,g
53.6197,17.5723,2.6201,0.3885,0.2458,-74.8077,32.8913,-14.6654,5.4254,287.834,U,Z,Y,6IFVQZ06C4,TMNBE,g
23.193,10.7379,2.7263,0.4789,0.2394,10.156,17.8178,-4.4243,1.935,220.145,S,U,Z,M44PBNU0T3,AXX26,h
115.603,22.1541,3.2964,0.1592,0.0806,-75.5773,44.7806,19.8896,49.379,106.14,Z,Z,U,PW08MHWFLU,PWKD0,h
38.6876,10.1242,2.6531,0.4773,0.3479,8.5358,-14.4769,3.7988,74.6745,84.7966,S,U,T,I7HXS7TV5P,KS34W,h
66.7056,28.0067,2.8349,0.209,0.138,-57.869,-48.4784,-23.9722,10.1703,157.9185,Y,Y,X,10W0TVY3VD,V24IC,h
64.2169,18.1686,2.5507,0.5832,0.407,-38.8492,-66.5204,-4.0623,33.9807,168.5068,R,Y,V,DYHLOGE76F,OLILR,h
49.4461,20.2164,3.1235,0.2265,0.1283,-25.5341,-10.5861,17.0104,6.4861,172.213,X,X,Y,4BF68TI64O,UHDB6,g
28.68,11.3248,2.4023,0.4713,0.2436,27.6661,24.5807,-6.2009,46.602,136.067,S,S,U,PGE8T9AIVH,HXIIX,g
82.4208,11.5164,2.6826,0.4112,0.2544,-64.8373,27.6817,6.2522,0.0258,276.271,T,Y,Z,6FLOMKSPDQ,HDIFD,g
43.7342,18.6058,3.1263,0.2684,0.1372,-7.5902,32.6551,12.8509,5.3918,228.83900000000003,W,W,Y,KX66UAGZSK,3U80L,g
83.4713,18.4533,2.9581,0.391,0.2439,27.5574,31.2314,7.9963,3.1439,357.69199999999995,U,S,Y,AX5TLDWGMQ,9L39O,g
54.6176,15.0295,2.705,0.2821,0.1548,-32.594,-33.4038,6.2599,5.3885,163.71200000000002,W,Y,Y,2J33OHU1F5,88T66,g
38.186,33.988,3.033,0.278,0.1636,-10.5306,15.734000000000002,-20.799,89.3256,298.492,W,W,T,FHLWS619LU,RA4JW,h
41.745,19.728,3.1065,0.2504,0.1475,36.2267,34.9348,11.3817,1.2137,167.02599999999998,X,R,Z,CW1LRAB21N,WALXX,g
33.8546,19.1791,2.8963,0.24,0.1263,42.8107,12.3582,-5.8403,11.654000000000002,124.672,X,R,X,ZDUBLIAT2L,BGR78,g
20.547,12.7599,2.3454,0.447,0.2235,1.5328,-9.9032,9.2539,15.1457,157.112,T,V,W,63K94W6I8X,34SV2,g
60.5741,24.3031,2.8924,0.2755,0.1634,-48.3828,47.3937,19.0604,20.725,301.69,W,Y,W,72WS08PHMB,F5PIH,h
79.2821,27.9011,3.1173,0.2756,0.1416,-17.0897,-29.9275,-12.9796,5.16,324.141,W,X,Y,PPOAUULLJ7,1KBPB,g
67.8595,11.6333,3.0243,0.3688,0.1962,30.6303,60.2055,5.3186,12.1225,240.959,U,R,X,D014HLEFMF,BT2N9,h
36.1484,19.9773,2.8692,0.2919,0.1574,-0.1948,-30.4106,-8.9065,4.6718,194.419,W,V,Y,0EUJWJHZD0,XHBH2,g
48.4191,23.3419,2.7702,0.3637,0.1785,-42.2439,-15.7444,11.0869,20.5643,148.2865,U,Y,W,K3IAAA9C5X,NMDTW,h
22.7217,19.7887,2.6112,0.4162,0.2142,3.9765,12.318,11.5767,39.6495,161.735,T,V,V,6METGY6P43,5Q0K1,g
24.978,10.4139,2.372,0.4713,0.2611,4.7655,19.6654,-7.2048,52.3631,71.2231,S,U,U,A1HCW6GAKC,LNGVV,g
88.7261,51.7954,3.5083,0.1092,0.0551,-21.4176,-76.27199999999999,29.9947,35.6301,210.941,Z,X,V,2MXFEWBP1M,2JOFY,h
60.0764,23.4297,2.9004,0.2591,0.1352,29.2145,62.6384,-15.5864,20.6356,242.762,X,R,W,LO6ZFN29WD,XAP2R,g
54.1708,9.4098,2.5176,0.5001,0.2612,-44.8802,-39.1047,8.5896,35.8524,120.0867,S,Y,V,24SZBGIXEB,JC2RV,h
58.1746,22.3844,3.1623,0.19,0.0967,43.1332,38.4787,13.1044,14.438,98.5945,Y,R,W,7SYSKULN0C,N7BYF,g
31.6831,9.8633,2.3294,0.4309,0.2178,35.4434,25.2218,9.4138,65.85,75.5297,T,R,T,NT10F7R3F0,WGNKU,g
31.031,18.0642,2.6325,0.3543,0.1946,44.2238,-9.3174,16.6029,37.32,202.205,U,R,V,DC6K9V2B0O,C49E0,g
19.5087,7.2712,2.3021,0.7829999999999999,0.4165,4.527,-11.0091,-4.3818,45.7395,213.255,Q,U,U,J2KH15BU2Y,3XG13,g
49.4109,10.7175,2.5933,0.523,0.2768,45.357,45.3496,-9.1185,16.5835,183.249,S,R,W,7AT9SFPUB5,PHN9K,g
25.1576,12.8638,2.4564,0.4615,0.236,-24.1639,11.1073,7.8713,47.777,149.657,T,X,U,WS8IXRPUJ9,TLVC5,g
60.4811,28.5022,3.4893,0.2142,0.11,-43.9094,45.6313,15.6241,1.1058,285.973,X,Y,Z,NI4PLY96U6,2VUEJ,g
28.5624,14.2323,2.7213,0.4364,0.2973,-19.8545,28.481,8.802,77.688,94.2907,T,X,T,BSW30W0HZV,6FKOD,h
105.2088,36.4719,2.8359,0.2296,0.1285,-5.771,-86.6187,-14.5813,29.8981,137.5851,X,W,V,U04LMWSNXR,DENQN,h
92.3374,77.28,4.0936,0.0897,0.0519,60.524,102.36,-82.4042,48.2051,136.83100000000002,Z,Q,U,YUV7GOJ7JZ,CZC72,g
26.1343,9.7406,2.5883,0.511,0.2826,-30.7638,-20.9091,7.3484,2.897,128.08100000000002,S,Y,Y,KA8GC1CT2U,CR6YU,g
54.4528,21.2343,3.1931,0.3083,0.1708,-56.7918,38.837,-6.3301,0.833,283.92400000000004,V,Y,Z,6JCEF22BIG,5VRTV,g
92.9989,20.7279,3.2358,0.2266,0.1554,-43.6929,77.305,-13.5928,2.4491,286.97700000000003,X,Y,Z,NH1111GQQQ,AUB1V,g
33.5062,24.1212,2.7067,0.275,0.1424,-16.131,25.5993,-14.0516,85.2585,158.639,W,X,T,KY7VV30703,MT4MM,h
17.4236,10.8423,2.3946,0.5943,0.3525,-10.8824,7.3152,2.3674,18.9821,160.9452,R,W,W,WMDJBXHS66,0S2LE,h
27.5457,11.6724,2.4401,0.5917,0.314,-15.6094,-9.8531,6.8762,16.7712,190.609,R,X,W,GRLYWQJ00I,W35I0,g
13.7929,9.3686,2.4208,0.8463,0.4383,14.6132,4.8925,11.6391,83.7854,160.53799999999998,Q,T,T,F7Q4BAV0D2,Y5GKF,h
67.4856,24.014,2.9403,0.3018,0.1888,-67.8714,-27.6509,-15.8637,39.7288,293.295,W,Y,V,WJNZMUY6IW,9MB62,h
23.7707,9.6984,2.6585,0.5576,0.3524,-11.38,11.5284,-5.8824,54.3022,100.023,R,W,U,KW1WT7H1DY,FY3TA,h
29.502,3.414,2.7077,0.6124,0.3482,22.7504,20.2684,-5.8635,19.4137,219.9838,R,S,W,6XDUIUDBP4,C1PJG,h
22.1614,15.3687,2.7987,0.2914,0.1358,11.4247,-10.3657,-20.4911,13.592,141.7225,W,U,W,E3H4DPVFWA,JH8Y7,h
79.539,22.7182,3.4649,0.1793,0.0931,21.7908,75.6075,-11.0191,1.6851,267.36,Y,S,Z,EUYLXTRK8F,T2JN1,g
93.7206,67.8792,3.6193,0.2792,0.1253,-82.8405,-93.6194,-69.5794,81.6774,423.687,W,Z,T,GCCDVLHNT4,9H6P5,h
38.3174,19.4342,2.9462,0.2105,0.1138,11.4503,-11.9383,-10.765,11.258,226.958,Y,U,X,O00A00WNV6,6S9D9,g
56.5458,19.5469,3.1081,0.2308,0.1314,2.0494,-33.9564,-15.9531,1.1326,236.277,X,V,Z,F0WBWNIEEE,NPARQ,g
25.9153,15.4458,2.695,0.4823,0.3239,5.4772,-22.1741,-9.1538,42.9788,71.3384,S,U,U,LYM63U634T,9L1Y3,g
43.7649,28.1242,3.1033,0.1719,0.0871,-4.5542,34.3054,9.9509,17.3602,160.67600000000002,Y,W,W,HIFF9MSN0G,ZYLD5,g
158.6957,73.4606,2.9615,0.2008,0.1045,10.7277,158.8019,47.8393,51.5,242.2319,Y,U,U,DTIV99KZNW,DGAMS,h
38.6913,19.2133,2.781,0.3361,0.1697,33.0588,22.1306,12.9994,20.12,264.534,V,R,W,GVJA4L8BUL,Z4SRE,h
76.1742,22.2858,2.946,0.2254,0.1319,-107.614,55.9253,-15.0163,5.2872,231.92,X,Z,Y,S872SOM4SP,6GEDJ,g
192.673,94.1413,3.3996,0.1992,0.0998,-176.854,-181.038,117.31,15.79,273.75,Y,Z,W,0IFQDGQARR,LVOZ6,h
39.9551,22.8866,3.2417,0.2459,0.1505,13.6739,23.7879,8.4608,7.511,134.214,X,T,X,CDCWPRL7YR,Y2OR4,g
64.8518,18.5073,3.0959,0.2438,0.1504,50.1592,60.1282,14.9929,4.86,232.168,X,Q,Y,KGS78TRHHS,WW9TL,g
10.9648,8.2549,2.6683,0.5715,0.3846,-1.7614,19.4156,-0.9877,13.6736,145.8813,R,V,W,UP2C41AB2L,UJJ8A,h
32.3678,11.5595,2.3766,0.4118,0.2248,40.6615,18.0994,11.6078,7.9729,208.17,T,R,X,M810VTPMHQ,D8HI3,g
17.9229,9.1936,2.3979,0.7559999999999999,0.4539999999999999,-17.647000000000002,-14.0817,6.9877,75.3281,98.9688,Q,X,T,0DKCKWL6RV,QEAW9,h
64.7091,21.1799,3.1518,0.2235,0.1146,51.0312,52.0702,-11.1183,3.8163,199.788,X,Q,Y,WB1IOHHFWP,LD98C,g
27.2212,6.9613,2.248,0.5876,0.3305,-14.7659,6.1527,4.6093,18.7187,125.413,R,X,W,XKBC7EMP7W,G480C,g
43.072,12.2106,2.6101,0.4049,0.2638,15.0457,29.089,5.78,0.7536,231.376,U,T,Z,C6MP02TTKO,XCVRA,g
31.3155,18.3709,2.6547,0.361,0.2049,-17.5092,-20.9787,11.2839,18.2357,243.734,U,X,W,YDNIKSBP5M,Q08AC,h
67.7679,22.5004,3.4059,0.1814,0.0964,-89.9773,47.1606,8.8888,5.381,252.267,Y,Z,Y,3RGOLOALMJ,F5AE1,g
157.4846,44.9801,3.0862,0.2802,0.2301,-174.4684,118.0335,35.963,69.0026,227.9841,W,Z,T,Z0RK6TQBO5,472AY,h
23.9382,22.147,2.7257,0.3055,0.1699,-6.1041,-8.861,-9.0594,3.7058,197.0325,V,W,Y,5G20JPEZC7,C9MM7,h
64.6203,18.2201,3.3280000000000003,0.1772,0.09,-1.5264,48.5079,-10.699000000000002,4.7354,237.387,Y,V,Y,DRL64FMWW6,13YEN,g
44.3696,17.8222,3.1131,0.2736,0.1376,-14.1057,28.2131,7.8892,4.7954,248.103,W,W,Y,G10NZLLR1U,5MMLB,g
136.7943,26.4837,3.2659,0.2107,0.1359,78.1745,123.9896,-12.4618,68.9466,148.7457,Y,Q,T,1Q7JMGEDMH,JUMZ4,h
28.1183,21.4937,2.8085,0.3124,0.1841,6.4073,23.3896,-11.5563,53.2731,162.93200000000002,V,U,U,JZUHDV5ECX,ZPLL7,g
108.9367,93.8639,3.3680000000000003,0.182,0.0927,-95.8945,-74.6253,-82.0537,75.6106,302.8496,Y,Z,T,XXF9RF3UJ1,BN7ZN,h
168.6169,95.4345,3.6384,0.1288,0.0565,-165.1025,-62.3979,-87.2004,31.7599,185.7593,Z,Z,V,F93IHSLWA7,A5FFH,h
44.8541,8.0729,2.4857,0.4085,0.2435,16.5438,26.4834,4.4635,6.4971,214.211,T,T,Y,40R846JR0S,PYJOU,h
76.3539,18.0977,2.7189,0.3362,0.1786,100.101,48.89,-17.4991,2.76,237.824,V,Q,Z,L30RP1PQKX,397XH,g
15.0041,8.7457,2.6748,0.5596,0.3502,1.9665,8.6654,-9.2768,10.5909,79.1653,R,V,X,D9WR2D5SNJ,44I8I,h
20.7722,12.6846,2.3064,0.4889,0.2494,-26.1611,-13.2383,9.5112,23.675,154.8,S,X,W,HVANDO78B0,CVZ8K,g
25.8842,18.8781,2.5085,0.3752,0.2031,14.2467,-17.4503,-12.7256,23.417,152.47899999999998,U,T,W,Q3TOQWMJPE,9Q52N,g
20.9457,7.0962,2.0149,0.715,0.372,-23.865,-10.7891,-6.1052,48.809,232.29,Q,X,U,YNM15KAOUL,JIP4J,g
38.5396,30.0414,3.0202,0.2463,0.1246,16.3738,32.457,-25.8871,0.0345,67.9435,X,T,Z,3BLQDN0CEK,T142Y,g
34.9856,23.1396,2.8392,0.2969,0.1571,18.1047,-20.4761,-11.7366,20.0586,137.561,W,T,W,17ANAM51XL,RQYVX,g
29.6384,18.1643,2.7412,0.2795,0.1624,-3.4342,18.1431,-3.8934,16.691,108.785,W,W,W,S9INCTI88W,P0W4N,g
13.1233,10.9602,2.3086,0.7666,0.4152,14.6338,-4.031000000000001,-11.6362,22.962,171.08599999999998,Q,T,W,4AV1SERY7M,GH6LM,h
26.9593,10.0699,2.7323,0.5911,0.3158,32.3312,9.7686,12.9583,81.33800000000001,99.7466,R,R,T,UDVB0SSOET,822NY,h
22.3966,15.2822,2.4425,0.4693,0.2942,13.8438,15.2297,10.5538,18.996,118.244,S,T,W,RXWP0BOLHH,E6X3X,g
10.2413,6.6381,2.3786,0.7462,0.3717,-16.6897,3.6371,9.4689,89.1466,192.3161,Q,X,T,YGW9SJJROH,VFM5B,h
12.7102,11.6825,2.0314,0.7163,0.3767,15.4677,-7.5235,11.0733,58.6479,119.839,Q,T,U,A52H9J2UAN,3ROS3,g
43.0769,17.081,2.721,0.2452,0.1245,-3.0213,26.8079,-3.4921,15.9601,165.80900000000003,X,V,W,XUKSUKGRVH,CAS8D,g
54.1887,19.8522,2.8615,0.3067,0.1602,3.2851,49.1292,-17.7546,13.905,215.08,V,V,W,PQ3SW781O7,UFRMZ,g
13.0422,10.9575,2.1917,0.7588,0.4469,14.1654,-5.6023,10.4849,80.7484,163.041,Q,T,T,ZY9BKCOHEN,9ET49,g
36.7372,16.5615,2.5871,0.4398,0.2937,27.5738,37.0206,-2.9455,27.593000000000004,190.35,T,S,V,KV0ULS9KQG,R02WO,g
26.2853,20.5761,2.7193,0.4104,0.2032,-13.492,32.4303,8.623,82.5983,96.5846,T,W,T,3QRO3FIW0H,EO87B,h
180.1015,135.4331,4.2896,0.0541,0.0416,-61.2026,-179.0611,113.4518,58.4545,281.2776,Z,Y,U,DYZQEDF8Y7,U88XZ,h
17.1015,7.4063,2.2368,0.8058,0.5652,-1.4842,-4.1969,4.9186,9.259,181.938,Q,V,X,EJKGXBPPRA,ASBI1,g
24.4071,9.7823,2.4158,0.5067,0.3013,16.9043,-14.8797,4.8608,15.6776,104.576,S,T,W,A86T0BMRZ3,2JP3V,g
25.4933,14.3297,2.5397,0.4271,0.2237,-18.6113,10.1372,-8.7705,43.687,186.828,T,X,U,VSXYR7M8K0,TML0Y,g
37.8835,12.4431,2.5752,0.3298,0.1662,-25.5734,-25.4924,-3.8536,6.518,242.106,V,X,Y,P3F5OYMLJS,MC8S7,g
74.6459,16.820999999999998,3.0366,0.2776,0.1595,44.9254,58.2994,-12.5938,1.9633,232.12,W,R,Z,MY6K7NXG7K,KYUWO,g
64.5882,22.6144,2.8960000000000004,0.2884,0.1709,73.505,39.6822,11.6059,4.603,207.633,W,Q,Y,9GZRL7HM5M,RNJ7D,g
198.055,42.5451,3.6965,0.2037,0.1079,-233.715,-128.744,27.0634,57.052,362.617,Y,Z,U,5TK2WS4BU9,0VUK2,h
122.4537,111.8373,4.1365,0.0512,0.0436,-127.104,-82.5405,98.2368,68.0289,301.4364,Z,Z,T,LJ025O6P50,QUR68,h
68.4339,13.6962,2.4878,0.3675,0.1967,-73.8656,-37.1503,12.7439,27.43,138.435,U,Z,V,PGCCZY4Y3V,6TX7Q,g
39.745,14.4763,2.7255,0.3443,0.2004,52.5721,20.3876,6.2605,23.2283,149.83,V,Q,W,57CJN8L06R,P5VQ4,g
